id_registro,peso_muestral,estrato,psu,edad_cod,sexo_cod,raceeth_cod,salud_mental_cod,redes_sociales_cod,sueno_cod,actividad_fisica_cod,n_faltantes_analisis,caso_completo,raza_amerindia,raza_asiatica,raza_negra,raza_hawaiana_pacifico,raza_blanca,raza_hispana,raza_multiple_hispana,raza_multiple_no_hispana,sexo_femenino,salud_mental_mala,redes_uso_frecuente,sueno_8h_o_mas,actividad_5_dias
7861,0.6357,213,516003,4,1,2,,3,,,3,0,0,1,0,0,0,0,0,0,1,,0,,
7862,0.525,213,516003,4,2,2,3,5,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7863,1.418,213,516003,5,2,2,3,6,5,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
7864,0.6357,213,516003,4,1,2,3,6,3,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7865,0.525,213,516003,4,2,2,1,6,4,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7866,1.7251,213,516003,4,1,5,4,6,2,2,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
7867,0.642,213,516003,3,1,2,4,6,1,8,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1
7868,2.1509,213,516003,4,2,7,1,8,3,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7869,0.525,213,516003,3,2,2,4,3,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7870,0.6357,213,516003,5,1,2,2,1,3,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7871,0.642,213,516003,4,1,2,,,,1,3,0,0,1,0,0,0,0,0,0,1,,,,0
7872,0.642,213,516003,3,1,2,3,6,4,6,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
7873,2.5306,213,516003,5,2,8,,,,,4,0,0,0,0,0,0,0,0,1,0,,,,
7874,0.6357,213,516003,4,1,2,3,6,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7875,0.642,213,516003,3,1,2,2,8,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7876,1.026,213,516003,7,2,2,,,,,4,0,0,1,0,0,0,0,0,0,0,,,,
7877,0.525,213,516003,3,2,2,4,5,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7878,0.642,213,516003,4,1,2,3,6,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7879,1.7796,213,516003,4,2,5,3,4,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7880,1.026,213,516003,6,2,2,1,8,3,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7881,2.3655,213,516003,4,1,5,4,8,4,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
7882,0.642,213,516003,4,1,2,3,6,4,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7883,0.525,213,516003,4,2,2,3,6,2,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7884,1.7796,213,516003,4,2,5,1,8,3,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7885,0.525,213,516003,4,2,2,3,6,3,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7886,1.418,213,516003,6,2,2,3,8,2,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7887,3.071,300,515763,4,1,6,,,,,4,0,0,0,0,0,0,1,0,0,1,,,,
7888,3.1422,300,515763,5,2,7,1,6,5,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
7889,1.4453,300,515763,6,2,3,2,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7890,1.4425,300,515763,7,2,2,3,8,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7891,2.8433,300,515763,4,2,2,2,6,2,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7892,3.1919,300,515763,5,2,7,,,,,4,0,0,0,0,0,0,0,1,0,0,,,,
7893,3.3676,300,515763,4,2,3,1,8,5,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
7894,3.3881,300,515763,4,1,2,3,8,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7895,2.8383,300,515763,4,2,3,,,,,4,0,0,0,1,0,0,0,0,0,0,,,,
7896,0.357,300,515763,6,2,1,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7897,3.3676,300,515763,3,2,3,3,6,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7898,3.1422,300,515763,5,2,7,2,6,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7899,1.4453,300,515763,5,2,3,1,5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7900,2.7334,300,515763,6,2,3,1,7,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7901,2.7334,300,515763,7,2,3,,8,1,8,1,0,0,0,1,0,0,0,0,0,0,,1,0,1
7902,2.8433,300,515763,3,2,2,3,4,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7903,3.1422,300,515763,5,2,7,1,4,2,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7904,1.4453,300,515763,7,2,3,2,4,2,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7905,3.2515,300,515763,7,2,5,1,6,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7906,3.4912,300,515763,5,1,8,3,6,4,4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
7907,1.9612,300,515763,6,2,7,3,2,3,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7908,2.7334,300,515763,7,2,3,,,,,4,0,0,0,1,0,0,0,0,0,0,,,,
7910,3.3676,300,515763,4,2,8,1,6,2,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7911,2.8383,300,515763,4,2,3,2,5,3,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7912,2.7334,300,515763,7,2,3,4,1,5,6,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
7913,3.3676,300,515763,3,2,3,,,,,4,0,0,0,1,0,0,0,0,0,0,,,,
7914,2.7944,300,515763,5,2,2,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7915,2.6257,300,515763,4,1,3,1,7,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
7916,3.1422,300,515763,5,2,7,3,8,6,8,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
7917,1.4453,300,515763,7,2,3,1,5,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7918,1.9612,300,515763,5,2,7,1,1,1,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7919,1.9612,300,515763,5,2,7,4,8,3,8,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
7920,1.4453,300,515763,5,2,3,1,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7921,1.9612,300,515763,6,2,7,,8,1,7,1,0,0,0,0,0,0,0,1,0,0,,1,0,1
7922,2.8383,300,515763,5,2,3,2,6,4,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7923,2.8433,300,515763,3,2,2,2,1,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7924,3.1422,300,515763,5,2,6,1,6,5,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
7925,1.6401,300,515763,6,2,7,1,4,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7926,1.6401,300,515763,6,2,7,2,6,5,6,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
7927,3.3881,300,515763,4,1,2,2,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7928,1.4453,300,515763,7,2,3,5,6,2,8,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
7929,1.9612,300,515763,7,2,7,2,4,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7930,2.7334,300,515763,7,2,3,5,8,3,5,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
7931,0.3501,201,515105,4,2,8,5,6,2,5,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
7932,1.1833,201,515105,4,1,3,3,7,3,6,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7933,1.9786,201,515105,4,1,5,5,6,1,8,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
7934,1.9786,201,515105,4,1,5,2,6,5,5,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
7935,1.9704,201,515105,5,2,7,2,8,4,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
7936,1.9786,201,515105,4,1,5,3,6,5,6,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
7937,0.985,201,515105,3,2,7,5,3,4,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7938,1.9786,201,515105,5,1,5,2,8,4,6,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
7939,0.2673,201,515105,4,1,8,3,5,5,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
7940,0.7182,201,515105,3,1,5,3,6,3,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
7941,0.7182,201,515105,4,1,5,3,5,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7942,1.4797,201,515105,6,2,3,2,8,5,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
7943,0.5325,201,515105,6,1,5,1,6,4,6,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
7944,0.5325,201,515105,5,1,5,5,4,6,4,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
7945,0.7182,201,515105,4,1,5,5,6,1,3,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
7946,0.8149,201,515105,4,2,5,1,2,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
7947,0.5325,201,515105,5,1,5,2,8,7,5,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
7948,0.8991,201,515105,6,2,5,2,6,4,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7949,0.8149,201,515105,4,2,5,2,6,5,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7950,1.8356,201,515105,7,2,5,2,6,1,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7951,0.7695,201,515105,6,2,6,1,1,6,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
7952,0.5325,201,515105,6,1,5,3,6,1,5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
7953,0.6584,201,515105,4,1,8,4,8,3,4,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
7954,0.8149,201,515105,4,2,5,2,6,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
7955,1.9196,201,515105,6,1,5,3,5,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7956,0.8149,201,515105,4,2,5,3,8,1,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7957,0.7182,201,515105,4,1,5,2,6,4,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
7958,1.9196,201,515105,7,1,5,4,6,3,3,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
7959,0.5325,201,515105,5,1,5,3,6,4,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
7960,0.5325,201,515105,6,1,5,2,6,2,7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
7961,0.8149,201,515105,4,2,5,3,8,4,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7962,0.8149,201,515105,3,2,5,1,6,6,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7963,1.9196,201,515105,7,1,5,3,8,3,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
7964,0.2641,201,515105,5,1,8,4,7,3,5,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
7965,0.5325,201,515105,7,1,,4,8,1,1,1,0,,,,,,,,,1,1,1,0,0
7966,0.8149,201,515105,4,2,5,2,8,3,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7967,0.7182,201,515105,4,1,5,3,2,3,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7968,1.8356,201,515105,7,2,5,4,6,1,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
7969,0.5325,201,515105,6,1,5,4,5,3,6,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
7970,0.5325,201,515105,6,1,5,4,8,1,4,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
7971,0.8149,201,515105,4,2,5,1,8,4,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7972,0.2404,201,515105,4,2,2,1,6,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7973,1.9196,201,515105,7,1,5,2,8,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
7974,0.7182,201,515105,3,1,5,2,7,3,7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
7975,0.2014,201,515105,4,1,8,4,8,2,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
7976,0.8149,201,515105,3,2,5,4,6,1,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
7977,1.9196,201,515105,7,1,5,3,8,5,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
7978,0.5325,201,515105,6,1,5,3,5,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7979,0.8149,201,515105,3,2,5,2,6,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
7980,0.8149,201,515105,4,2,5,3,5,6,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
7981,1.9196,201,515105,7,1,5,2,6,3,5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
7982,0.8991,201,515105,6,2,5,4,6,4,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
7983,0.7182,201,515105,4,1,5,2,6,5,8,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
7984,0.173,201,515105,4,2,8,2,8,5,4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
7985,1.8356,201,515105,7,2,5,2,6,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
7986,0.5325,201,515105,6,1,5,5,1,3,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
7987,0.7182,201,515105,4,1,5,4,8,4,6,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
7988,0.7182,201,515105,3,1,5,5,6,4,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
7989,1.8356,201,515105,6,2,5,3,1,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7990,0.8991,201,515105,5,2,5,4,8,2,7,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
7991,0.8991,201,515105,5,2,5,4,6,1,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
7992,0.7182,201,515105,3,1,5,4,6,6,4,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0
7993,0.8149,201,515105,3,2,5,4,1,1,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7994,1.8356,201,515105,6,2,5,2,3,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7995,0.5325,201,515105,6,1,8,2,2,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
7996,0.8149,201,515105,3,2,5,3,4,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
7997,1.9786,201,515105,5,1,8,5,6,3,5,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
7998,1.4797,201,515105,7,2,3,3,6,2,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
7999,0.5325,201,515105,5,1,5,,7,4,8,1,0,0,0,0,0,1,0,0,0,1,,1,0,1
8000,0.3501,201,515105,5,2,8,4,7,4,8,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
8001,0.8991,201,515105,5,2,5,3,8,2,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
8002,0.8149,201,515105,3,2,5,2,6,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
8003,1.9196,201,515105,7,1,5,5,,4,6,1,0,0,0,0,0,1,0,0,0,1,1,,0,1
8004,0.5325,201,515105,5,1,5,5,6,1,8,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
8005,0.2144,201,515105,6,2,8,,,,,4,0,0,0,0,0,0,0,0,1,0,,,,
8006,1.7653,201,515105,5,2,3,4,6,4,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
8007,1.9786,201,515105,4,1,5,4,3,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
8008,0.0074,300,531499,4,1,1,4,8,5,8,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
8009,0.0051,300,531499,4,2,8,1,6,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8010,0.0089,300,531499,4,1,1,4,8,3,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
8011,0.0052,300,531499,6,2,8,,,,,4,0,0,0,0,0,0,0,0,1,0,,,,
8012,0.0143,300,531499,6,2,6,2,4,4,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8013,0.0284,300,531499,6,2,7,5,,2,5,1,0,0,0,0,0,0,0,1,0,0,1,,0,0
8014,0.0148,300,531499,6,1,7,,,,,4,0,0,0,0,0,0,0,1,0,1,,,,
8016,0.0074,300,531499,4,1,1,4,8,3,7,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
8017,0.0089,300,531499,4,1,1,4,8,3,6,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
8018,0.0239,300,531499,7,2,8,1,6,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8019,0.0029,300,531499,3,2,1,,,,,4,0,1,0,0,0,0,0,0,0,0,,,,
8020,0.0052,300,531499,6,2,1,,,,,4,0,1,0,0,0,0,0,0,0,0,,,,
8021,0.0037,300,531499,7,,8,1,1,2,1,1,0,0,0,0,0,0,0,0,1,,0,0,0,0
8022,0.0151,300,531499,4,1,3,1,6,5,3,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8023,0.0074,300,531499,4,1,1,2,8,2,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8024,0.0089,300,531499,3,1,8,1,8,4,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
8025,0.0037,300,531499,6,2,8,3,8,4,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
8026,0.0029,300,531499,3,,1,4,8,5,3,1,0,1,0,0,0,0,0,0,0,,1,1,1,0
8027,0.0209,300,531499,6,2,3,,,,,4,0,0,0,1,0,0,0,0,0,0,,,,
8028,0.0143,300,531499,6,2,7,1,6,4,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
8029,0.0074,300,531499,4,1,1,,,,,4,0,1,0,0,0,0,0,0,0,1,,,,
8030,0.0051,300,531499,4,2,1,2,8,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
8031,0.0236,300,531499,4,2,3,4,6,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
8032,0.0037,300,531499,6,2,8,3,6,2,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8033,0.0029,300,531499,3,2,1,4,8,5,4,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
8034,0.0051,300,531499,5,2,,3,6,4,,2,0,,,,,,,,,0,0,1,0,
8035,0.0051,300,531499,4,2,8,5,8,3,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
8036,0.0089,300,531499,3,1,1,3,8,3,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8037,0.0086,300,531499,6,1,1,2,8,6,4,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
8038,0.0029,300,531499,4,2,,2,1,4,8,1,0,,,,,,,,,0,0,0,0,1
8039,0.1259,300,531499,6,1,5,,,,,4,0,0,0,0,0,1,0,0,0,1,,,,
8040,0.0037,300,531499,6,2,1,1,8,4,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
8041,0.0074,300,531499,5,1,1,5,6,2,5,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
8042,0.0074,300,531499,6,1,1,3,8,2,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8043,0.0236,300,531499,4,2,3,1,1,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8044,0.0037,300,531499,6,2,1,1,6,5,8,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
8045,0.0089,300,531499,4,1,8,3,8,5,6,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
8046,0.0145,300,531499,6,1,8,2,5,4,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8047,0.0086,300,531499,6,1,1,5,8,4,8,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
8048,0.0051,300,531499,6,2,1,2,7,2,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8049,0.0074,300,531499,4,1,1,,,,,4,0,1,0,0,0,0,0,0,0,1,,,,
8050,0.0074,300,531499,4,1,1,1,8,5,5,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
8051,0.0236,300,531499,4,2,3,1,6,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8052,0.0086,300,531499,7,1,1,,,,4,3,0,1,0,0,0,0,0,0,0,1,,,,0
8053,0.0029,300,531499,4,2,8,4,8,2,5,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
8054,0.0052,300,531499,5,2,1,2,4,4,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
8055,0.0086,300,531499,6,1,1,4,5,4,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8056,0.0051,300,531499,4,2,1,,,,,4,0,1,0,0,0,0,0,0,0,0,,,,
8057,0.0151,300,531499,5,1,8,3,8,5,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
8058,0.0236,300,531499,4,2,8,1,4,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8059,0.0086,300,531499,7,1,1,4,6,4,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
8060,0.0029,300,531499,4,2,1,,,,,4,0,1,0,0,0,0,0,0,0,0,,,,
8061,0.0052,300,531499,6,2,1,2,6,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8062,0.0037,300,531499,7,2,1,3,8,3,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
8063,0.0145,300,531499,5,1,1,5,6,1,3,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
8064,0.0074,300,531499,4,1,8,,6,,3,2,0,0,0,0,0,0,0,0,1,1,,1,,0
8065,0.0074,300,531499,4,1,8,1,7,4,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
8066,0.0029,300,531499,5,2,1,1,8,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8067,0.0086,300,531499,7,1,1,2,8,6,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
8068,0.0089,300,531499,4,1,1,2,8,4,8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
8069,0.0052,300,531499,6,2,8,2,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8070,0.0086,300,531499,7,1,8,5,8,1,8,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
8071,0.0052,300,531499,5,2,1,2,6,5,6,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
8072,0.0279,300,531499,4,2,3,3,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8073,0.0074,300,531499,4,1,1,4,8,2,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
8074,0.0029,300,531499,5,2,1,1,8,2,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
8075,0.0052,300,531499,5,2,1,1,6,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8076,0.0037,300,531499,7,2,1,2,6,5,6,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
8077,0.0074,300,531499,5,1,1,2,2,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
8078,0.0051,300,531499,5,2,1,,1,,1,2,0,1,0,0,0,0,0,0,0,0,,0,,0
8079,0.0029,300,531499,3,2,8,3,8,4,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
8080,0.022,300,531499,7,1,7,5,6,3,2,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
8081,0.0236,300,531499,5,2,3,,,,,4,0,0,0,1,0,0,0,0,0,0,,,,
8082,0.0704,300,531499,6,1,3,3,6,3,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
8083,0.0037,300,531499,6,2,8,1,6,5,8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
8084,0.0051,300,531499,4,2,1,1,6,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
8085,0.0074,300,531499,5,1,1,5,6,3,6,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
8086,0.0089,300,531499,4,1,8,2,8,2,4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
8087,0.0086,300,531499,6,1,1,2,6,4,4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8088,0.0029,300,531499,4,2,1,1,2,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8089,0.0052,300,531499,6,2,1,1,6,4,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
8090,0.022,300,531499,6,1,6,3,6,3,6,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
8091,0.0052,300,531499,6,2,8,1,6,4,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8092,0.0148,300,531499,5,1,7,5,6,2,2,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
8093,0.0236,300,531499,2,2,3,1,8,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8094,0.0086,300,531499,6,1,1,2,6,4,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
8095,0.0029,300,531499,4,2,1,1,5,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
8096,0.0361,300,531499,5,2,5,5,6,1,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
8097,0.0145,300,531499,6,1,1,3,8,2,4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8098,0.0086,300,531499,6,1,1,5,6,1,8,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
8099,0.0029,300,531499,4,2,8,3,6,3,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
8100,0.0086,300,531499,6,1,8,4,8,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
8101,0.0089,300,531499,3,1,1,2,8,4,4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8102,0.0052,300,531499,6,2,1,1,8,3,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
8103,0.0037,300,531499,7,2,1,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8104,0.0074,300,531499,5,1,1,3,8,3,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8105,0.0074,300,531499,5,1,1,4,6,4,8,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
8106,0.0029,300,531499,5,2,8,3,1,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8107,0.0037,300,531499,6,2,1,1,8,2,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
8108,0.0632,300,531499,4,1,5,1,8,5,4,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
